"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.993218183517456","1.37641596794128","1.30346059799194","1.28656852245331","1.3163959980011","1.12155425548553","1.10084736347198","1.28573775291443","1.26388156414032","1.31222629547119","1.16456782817841","1.21023952960968","1.26075851917267","1.31384432315826","1.33727550506592","1.33566856384277","1.37149739265442","1.4315470457077","1.47468435764313","",
"Africa Eastern and Southern","AFE","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.41730952262878","","-2.42735457420349","","-2.43896889686584","","-2.03503370285034","-2.19837236404419","-2.29568219184875","-2.06750988960266","-2.21913456916809","-2.4133734703064","-2.69136095046997","-2.71142148971558","-2.57915186882019","-2.50205969810486","-2.41856145858765","-2.51934909820557","-2.41106843948364","-2.56262516975403","-2.6621561050415","-2.79497361183167","-2.75326204299927","-2.65240693092346","-2.70263171195984","-2.51853036880493","-2.5508017539978","",
"Africa Western and Central","AFW","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.06191730499268","","-2.31805849075317","","-2.03817391395569","","-1.5761798620224","-1.0073858499527","-1.0631206035614","-0.885178327560425","-0.539453446865082","-0.666658759117126","-0.361787378787994","-0.34759184718132","-0.226182341575623","-0.369237810373306","-0.389322549104691","-0.39123347401619","-0.333232045173645","-0.50538581609726","-0.321580082178116","-0.38913482427597","-0.347750902175903","-0.370094686746597","-0.600726008415222","-0.709369480609894","-0.646240890026093","",
"Albania","ALB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.336625128984451","","-0.544004201889038","","-0.539989590644836","","-0.297719180583954","-0.309780240058899","-0.427259683609009","-0.505047976970673","-0.508157312870026","-0.203974649310112","-0.0305009130388498","-0.0451405122876167","-0.191482901573181","-0.282379418611526","-0.143631592392921","0.0919297859072685","0.485986232757568","0.341639041900635","0.337447881698608","0.373769819736481","0.366642981767654","0.110049679875374","0.0885764509439468","0.196294024586678","0.114945493638515","",
"Andorra","AND","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16952216625214","","1.18287515640259","","1.16698145866394","","1.28276693820953","1.46513116359711","1.40210604667664","1.38492727279663","1.34965407848358","1.34201574325562","1.33847212791443","1.29713952541351","1.27827215194702","1.30248832702637","1.29035115242004","1.28392601013184","1.28659331798553","1.36598539352417","1.38275027275085","1.39288794994354","1.39100873470306","1.57721149921417","1.58857178688049","1.58106744289398","1.58773648738861","",
"Arab World","ARB","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Arab Emirates","ARE","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.964015007019043","","0.871309280395508","","0.975434422492981","","0.937275111675262","0.994650185108185","0.768757998943329","0.875413298606873","0.923421084880829","0.975391387939453","0.696017920970917","0.919041454792023","0.801757872104645","0.912175714969635","0.863251447677612","0.894792199134827","0.7689089179039","0.748049259185791","0.549646139144897","0.601948618888855","0.689086735248566","0.667445123195648","0.592546582221985","0.597461223602295","0.700785338878632","",
"Argentina","ARG","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.111376881599426","","-0.134649589657784","","0.0958238765597343","","-0.776545405387878","-0.359838128089905","-0.610934913158417","-0.0417749434709549","0.00196776282973588","0.0977966338396072","-0.0877556875348091","-0.234854578971863","-0.0847978666424751","0.158993661403656","0.103040546178818","0.0653142631053925","-0.00512187136337161","0.00876413471996784","0.197749897837639","0.162541434168816","0.00680991401895881","-0.0978643074631691","-0.0720262452960014","0.000468279235064983","-0.00916328188031912","",
