"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Eritrea","ERI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5139503479004","","","","","","64.662971496582","","","","","","","","","","76.5705184936523","","","","","",
"Spain","ESP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","92.8097686767578","","","","","","","","","","96.4949722290039","","","","","","","","","","","","","97.1651229858398","97.7506866455078","97.7521362304688","97.9388427734375","97.6306076049805","97.6792678833008","97.7489013671875","97.7837524414062","97.8945388793945","98.0791320800781","98.0937194824219","98.1432571411133","98.2505111694336","","98.4365005493164","","98.5944595336914","","","",
"Estonia","EST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7264404296875","","","","","","","","","","","99.7671966552734","","","","","","","","","","","99.8857879638672","","","","","","","","","","99.870002746582","","",
"Ethiopia","ETH","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0113506317139","","","","","","","","","","35.9000015258789","29.8203392028809","","38.995979309082","","","","","","","","","","51.7711791992188","","","","","","",
"European Union","EUU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9857406616211","58.5153198242188","59.0273590087891","59.424919128418","59.9398384094238","60.406379699707","60.5090713500977","60.7043800354004","61.3616714477539","61.749641418457","62.082389831543","62.6230087280273","63.241340637207","63.6914596557617","61.7520294189453","62.5402412414551","63.0046691894531","62.8154487609863","64.2447814941406","63.7224502563477","64.9140167236328","62.295841217041","62.3301315307617","61.8767318725586","62.1603088378906","62.1134300231934","63.7035102844238","63.0729217529297","64.9138717651367","63.8959503173828","65.7695999145508","66.5571517944336","64.9450988769531","65.6260070800781","65.4767379760742","65.6045379638672","65.5553665161133","",
"Finland","FIN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2336730957031","","","","","","","","","","","","","","","","","","","82.2837982177734","","","","","","","","","","85.6900024414062","",
"United Kingdom","GBR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6523513793945","","","","","","","","","","","","99.5861892700195","","","99.3642578125","","","","","99.5749893188477","",
"Ghana","GHA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8974685668945","","","","","","","","","","71.4970703125","","","","","","","","","","80.379997253418","","","",
"Gibraltar","GIB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5537490844727","","","","","","","29.7040195465088","","","","","","","25.3077392578125","","","","32.0038414001465","","","","39.6176795959473","","","45.3300018310547","","",
"Gambia, The","GMB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8177299499512","","","","","","","","","","","","","41.9500503540039","","50.7779693603516","","","","","","","58.6699981689453","",
"Guinea-Bissau","GNB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","19.9582500457764","","","","","","","","","","","","","","","","","","","","","41.3577690124512","","","","","","","","","","","","","","45.5811614990234","","","","","","","","53.9000015258789","",
"Equatorial Guinea","GNQ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3082962036133","","","","","","","","","","94.3705368041992","","","","","","","","","","","","","",
"Greece","GRC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.512321472168","","","","","","","","","","92.6104507446289","","","","","","","","","","95.9943618774414","","","","","","","","93.9051132202148","","","","","","","","","","","","","","",
"Grenada","GRD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","97.7944717407227","","","","","","","","","","98.4000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2116394042969","","","","","","","","69.1017303466797","","","","","","","","","","78.2648620605469","77.0386734008789","81.2858963012695","","","","80.810676574707","","","","84.2699966430664","",
"Guam","GUM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","96.4206466674805","","","","","","","","","","99.3691482543945","","","","","","","","","","99.5599975585938","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.994010925293","","","","","85.6397323608398","","","","","","","","90.0299987792969","",
"High income","HIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0110321044922","","","","","","83.5889892578125","","","84.7553634643555","85.1232986450195","85.3555526733398","85.4644165039062","87.1975326538086","87.9068298339844","88.9874801635742","","87.2052383422852","88.5074310302734","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5294418334961","44.1401901245117","44.5109901428223","45.1465682983398","45.7238807678223","46.0618209838867","46.3830604553223","46.7584114074707","47.3481597900391","47.3681907653809","47.8301696777344","48.57666015625","49.082649230957","49.9111213684082","50.4987602233887","51.867561340332","52.3738098144531","52.9525604248047","54.3755989074707","53.6199607849121","52.0780906677246","53.5543212890625","53.8940200805664","54.0397491455078","54.8813514709473","56.9407615661621","58.2316284179688","59.2676200866699","60.1253318786621","60.6003189086914","61.4376983642578","62.5403594970703","63.8712997436523","64.2076034545898","64.4329071044922","64.9476013183594","65.2185211181641","",
"Croatia","HRV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7015533447266","","","","","","","","","","98.1466827392578","","","","","","","","","","","","","","","","","","","","99.4499969482422","","",
"Haiti","HTI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","34.734691619873","","","","","","","","","","","","","","","","","","","","","58.7439002990723","","","48.6850204467773","","","","","","","","","","61.691349029541","","","","","","","",
"Hungary","HUN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","98.8582916259766","","","","","","","","","","99.0999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0999984741211","","",
"IBRD only","IBD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","61.7246704101562","61.9014091491699","62.2448616027832","63.0938186645508","63.9889106750488","64.5564880371094","65.5097579956055","66.2449722290039","67.1964797973633","68.0770111083984","68.8633880615234","69.5947113037109","70.465461730957","72.7680206298828","73.4128799438477","73.7061386108398","74.5490188598633","75.1483917236328","75.6398468017578","76.1330871582031","76.6697387695312","77.1768112182617","80.0826416015625","81.6732482910156","82.0435180664062","82.4351119995117","82.7857971191406","83.1944274902344","83.8406524658203","84.1974334716797","84.2022094726562","84.2480697631836","85.3633193969727","85.7301406860352","86.1131286621094","86.7403182983398","87.0318603515625","87.5256729125977","87.5484085083008","88.2257690429688","88.2912673950195","88.6774673461914","88.8729934692383","88.8655090332031","88.9218063354492","89.2565689086914","89.4487533569336","89.7009963989258","",
"IDA & IBRD total","IBT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","58.6190414428711","58.7787284851074","59.1068000793457","59.8534202575684","60.6406784057617","61.158260345459","61.978931427002","62.6555404663086","63.4993515014648","64.2902679443359","65.0049667358398","65.671501159668","66.4843978881836","68.5309066772461","69.1627578735352","69.5088424682617","70.2747268676758","70.89208984375","71.4209365844727","71.9305801391602","72.4470062255859","72.9441223144531","75.432746887207","76.9387283325195","77.3494110107422","77.5199813842773","77.9319686889648","78.3695068359375","78.979377746582","79.4419708251953","79.3485870361328","79.4558868408203","80.0183486938477","80.3985137939453","80.7384796142578","81.5316009521484","81.7406005859375","82.269172668457","82.3959732055664","83.0485305786133","83.2457275390625","83.8043899536133","84.0785369873047","84.1411666870117","84.3098907470703","84.5722427368164","84.7575302124023","84.9614562988281","",
"IDA total","IDA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","44.7416915893555","44.9217414855957","45.3152885437012","45.6387901306152","45.9968185424805","46.3652496337891","46.71875","47.2522010803223","48.0617713928223","48.6307716369629","49.2320098876953","49.7409782409668","50.6021614074707","51.4832801818848","52.279468536377","52.8944702148438","53.5342903137207","54.2851600646973","55.5736808776855","56.3768692016602","55.770580291748","56.6594390869141","57.4133911132812","58.0442581176758","59.141040802002","58.8060684204102","59.3524017333984","57.8422088623047","58.5226707458496","58.9231986999512","60.6482009887695","60.7924880981445","61.7272300720215","62.4830284118652","63.2408714294434","64.1573791503906","65.5783081054688","66.3929290771484","66.9653091430664","67.8033065795898","68.0763168334961","68.5195922851562","68.8382568359375","",
"IDA blend","IDB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","46.7194290161133","46.7186813354492","47.3641891479492","47.6773986816406","47.9865188598633","48.2978897094727","48.6197814941406","49.2756309509277","49.9412117004395","50.4821510314941","51.1699600219727","52.1685218811035","53.7336196899414","55.5847816467285","56.3583793640137","57.1568794250488","58.0208892822266","58.8620681762695","59.7652206420898","60.5018310546875","57.4860000610352","58.4077110290527","59.0796012878418","59.8598594665527","60.9894485473633","60.3049583435059","66.2328262329102","59.4409103393555","60.8299713134766","61.6337394714355","62.1023902893066","62.1597213745117","63.5816497802734","63.4453887939453","64.3482666015625","64.9517364501953","65.6693267822266","66.4344863891602","65.9780883789062","66.4268264770508","66.8073425292969","67.1697769165039","67.5332183837891","",
"Indonesia","IDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","67.3126678466797","","","","","","","","","","81.5198516845703","","","","","","","","","","","","","","90.3847885131836","","91.9822692871094","","92.1922988891602","92.5817031860352","","92.8119125366211","","","95.1162185668945","95.2179336547852","95.3769683837891","","95.658561706543","","95.9990081787109","","","",
"IDA only","IDX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","44.0439414978027","44.3144111633301","44.6429481506348","45.0248718261719","45.4211616516113","45.790111541748","46.2637710571289","47.1436805725098","47.726390838623","48.2853317260742","48.549560546875","49.0610008239746","49.4793281555176","50.2855796813965","50.8127098083496","51.3359985351562","52.032901763916","53.5026206970215","54.3329315185547","54.9180793762207","55.7839889526367","56.5759010314941","57.1340484619141","58.2146186828613","58.0544586181641","55.9045906066895","57.0411109924316","57.3653793334961","57.5610008239746","59.9163208007812","60.1040306091309","60.7947998046875","62.0002288818359","62.6863594055176","63.7608489990234","65.533088684082","66.3724212646484","67.4507904052734","68.4772796630859","68.695182800293","69.1759414672852","69.4716491699219","",
"Isle of Man","IMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","40.7635917663574","","","","","","","","","","48.2220687866211","","","","","","","","","","61.0145606994629","","","","","62.7544708251953","","","","","69.3025588989258","","","","","","","","","","","76.3227767944336","",
"Not classified","INX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","36.5183982849121","","","","","","","","","","52.3197593688965","","","","","65.5314025878906","","","","","73.0602493286133","","","","","","77","","","82.4412002563477","82.3313217163086","","82.9623031616211","","","","83.6259918212891","84.6268005371094","84.7052383422852","","85.5442504882812","","","","","","88.9599990844727","",
"Iraq","IRQ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0522003173828","","","","","","","","","","","","77.1999969482422","","82.1999969482422","","83.3000030517578","85.5999984741211","","","","","","",
"Iceland","ISL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","91.7514114379883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","96.4605407714844","","","","","","","","","","","","","","","","","","","","98.416618347168","","","","","","","","","","98.8482818603516","","","","","","","","99.3490982055664","","","","",
"Jamaica","JAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9201202392578","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","66.7968063354492","","","","","","","","","","","","","","","","","","","","","","","","89.8923187255859","","91.1307525634766","","92.199577331543","","","92.5510406494141","95.9044494628906","97.8903198242188","","","","","","","","","98.4199981689453","","",
"Japan","JPN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5293807983398","","","","","","","","","","99.5126571655273","","","","","","","","","","99.7324066162109","99.7816314697266","","","","","","","","","","99.8000030517578","","","",
"Kenya","KEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2290802001953","","","","","","","72.1570281982422","","","","","","","78.733039855957","","","","","","","","82.879997253418","",
"Kyrgyz Republic","KGZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7016067504883","","","","","","","","","","99.2434310913086","","","","","","","","","","99.5999984741211","","","","",
"Cambodia","KHM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3350296020508","","","","","","73.6099472045898","","","","76.8712921142578","76.1379623413086","","","","","78.0550918579102","80.5264892578125","","","","","","","83.7799987792969","",
"Kiribati","KIR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9659423828125","","","","","","","","","","98.8000030517578","","","","","",
"Kuwait","KWT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","59.5643882751465","","","","","67.5176620483398","","","","","74.4908676147461","","","","","","","","","","78.3955001831055","","","","","","","","","","93.2744598388672","93.2821197509766","93.664192199707","93.8983001708984","","94.4690093994141","","95.5131683349609","95.585823059082","","95.6854476928711","","96.0359497070312","96.0564727783203","","96.4575424194336","","","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","77.7884902954102","77.8084487915039","78.1908264160156","78.6035537719727","79.0456466674805","79.4430923461914","79.7575988769531","80.1885833740234","80.5832290649414","80.9857177734375","81.3649826049805","81.7317428588867","82.0908432006836","82.4002380371094","82.8426513671875","83.2729721069336","83.5946884155273","84.2497482299805","84.8778305053711","85.5295486450195","86.1509399414062","86.7825393676758","87.1184921264648","87.4519195556641","87.8068313598633","88.1361312866211","88.4030303955078","88.5939025878906","88.7448806762695","89.618293762207","89.5352478027344","90.0569229125977","89.9197082519531","90.5113220214844","90.7873687744141","91.0988388061523","91.0977783203125","91.7859573364258","92.0330429077148","92.1015319824219","92.5114822387695","92.6756896972656","93.1671371459961","93.2591323852539","93.3964614868164","93.8924179077148","93.9134292602539","94.1902770996094","94.3460922241211","",
"Lao PDR","LAO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2513313293457","","","","","69.583122253418","68.7343902587891","","","","72.702262878418","","","","","","58.2879409790039","","","","84.6610412597656","","","","","","","87.5199966430664","",
"Lebanon","LBN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6124420166016","","91.1841888427734","","","","","","","","","","95.3000030517578","","","","",
"Liberia","LBR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","32.1067695617676","","","","","","","","","","","","","","","","","","","","","","","42.9410781860352","","","","","","","","","","48.3013610839844","","","","","","",
"Libya","LBY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.1643905639648","","","","","","","","","","76.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","78.7179489135742","78.7367935180664","79.087272644043","79.4894790649414","79.9269866943359","80.3227233886719","80.6362915039062","81.0647583007812","81.446418762207","81.8425598144531","82.2144012451172","82.5733032226562","82.9252777099609","83.2176132202148","83.7077102661133","84.1495132446289","84.4631271362305","85.0656585693359","85.6455993652344","86.2484512329102","86.8230667114258","87.4062194824219","87.7244491577148","88.0444717407227","88.399040222168","88.7034912109375","88.9560012817383","89.1479721069336","89.2953414916992","90.0865097045898","90.0280075073242","90.5111389160156","90.4645767211914","91.075813293457","91.327392578125","91.5974731445312","91.5873489379883","92.1557464599609","92.3983764648438","92.4446334838867","92.8893890380859","93.0500106811523","93.5284194946289","93.5947265625","93.7266693115234","94.1739807128906","94.1992492675781","94.4546508789062","94.6001205444336","",
"Least developed countries: UN classification","LDC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","40.6948585510254","40.9789199829102","41.3109016418457","41.6882400512695","42.0791893005371","42.4384002685547","42.9160003662109","43.8164901733398","44.4267692565918","44.996711730957","45.2514495849609","45.7734985351562","46.2151412963867","47.0920715332031","47.8587112426758","48.3857688903809","49.1099281311035","50.7171287536621","51.6059684753418","52.0070114135742","52.8677787780762","53.5876808166504","54.2725486755371","55.4500312805176","55.2322082519531","52.7630386352539","53.8254089355469","54.0839500427246","54.6592483520508","57.1832504272461","57.3206214904785","58.1245613098145","59.4882583618164","60.2782592773438","61.5256996154785","63.5242881774902","64.4673614501953","64.6855163574219","65.8197174072266","66.0432815551758","66.6165008544922","66.9641494750977","",
"Low income","LIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4677581787109","46.9131813049316","47.3970184326172","47.6701316833496","47.860179901123","48.0554504394531","48.4701881408691","48.6869888305664","49.0180397033691","49.6881103515625","50.3867416381836","50.9513816833496","51.0876617431641","52.2048301696777","52.8600616455078","53.0444297790527","54.5051307678223","53.6730117797852","52.0235214233398","53.3560791015625","54.1950988769531","54.6545715332031","55.0857086181641","57.1377105712891","57.5988883972168","58.550479888916","58.891731262207","59.3603096008301","60.1097602844238","61.1258888244629","60.9201889038086","61.1112289428711","61.1898498535156","61.6633796691895","61.8706207275391","",
"Liechtenstein","LIE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","86.7779235839844","","","","","","","","","","","","","","","","","","","","90.682746887207","","","","","90.8088302612305","","90.5579528808594","","91.1813583374023","","","","","","92.3869018554688","91.895751953125","91.7098236083984","92.2529602050781","92.3823013305664","92.4290313720703","","",
"Lower middle income","LMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","46.0865516662598","46.2193489074707","46.748348236084","47.294620513916","47.8121910095215","48.3638801574707","48.5520782470703","49.4505805969238","50.0200386047363","50.6237716674805","51.2383918762207","51.7694816589355","52.6223411560059","53.3190689086914","54.0430908203125","54.9113388061523","55.4603881835938","56.438549041748","57.2519416809082","57.9913597106934","58.7825584411621","59.5424194335938","60.2610816955566","63.4854583740234","64.1897430419922","64.3621215820312","64.9259719848633","65.6905822753906","66.7536087036133","67.4801406860352","67.1387329101562","67.4235229492188","67.7421188354492","68.3801116943359","69.1890182495117","70.9337463378906","71.0120620727539","71.8498916625977","72.4125137329102","73.2375564575195","74.0270309448242","74.7081527709961","75.3724594116211","75.9494705200195","76.1585693359375","76.6968078613281","77.2592315673828","77.7956314086914","",
"Low & middle income","LMY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","57.9931106567383","58.154541015625","58.4850997924805","59.2414703369141","60.0391883850098","60.5627212524414","61.3946914672852","62.0813903808594","62.9377098083496","63.740478515625","64.4657363891602","65.1418914794922","65.9689407348633","68.0434036254883","68.6802825927734","69.0290908813477","69.8128967285156","70.4444885253906","70.9852294921875","71.5058288574219","72.0333099365234","72.5415191650391","75.0760192871094","76.6088485717773","77.0318374633789","77.2071914672852","77.6253814697266","78.0732727050781","78.6955871582031","79.16748046875","79.0746765136719","79.179443359375","79.7461624145508","80.1350479125977","80.4803619384766","81.2899169921875","81.5104217529297","82.0476913452148","82.1807708740234","82.837532043457","83.0385131835938","83.6039962768555","83.8864974975586","83.9525985717773","84.1277618408203","84.3962020874023","84.5862121582031","84.7953414916992","",
