"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Ethiopia","ETH","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20763094","21552296","22231492","22930905","23780949","24648333","25506778","26365808","27260674","28200766","29203262","30286922","31429893","32612712","33834090","34936337","36102315","37315620","38592273","39960419","41421329","42951638","44510242","46082642","47688580","49358568","51076894","52785396","54494384","55776848","57984973","59751802","61664369",
"European Union","EUU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194212725","193861120","193852805","194301810","194285254","194755156","195676413","196897435","198409182","199334823","199640305","200180722","201958778","203169698","205322896","207237020","208860262","210611977","211116759","211464402","211060199","212426305","213064598","213783018","214113504","215383457","216478100","217173503","218000898","215204661","216664379","219322420","219901364",
"Fragile and conflict affected situations","FCS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184987694","189376178","193927498","199111512","204613182","209198776","213633600","218492089","223665617","228765381","233833654","239271084","244911096","250712747","256619871","262341068","268068074","273709626","279624348","285776368","292390056","297806759","304339195","311119267","317495988","324439485","331130702","338304033","344451053","347685116","355878200","346886977","356433079",
"Finland","FIN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2567995","2530469","2511130","2491466","2469675","2460770","2509299","2525303","2566923","2583129","2606649","2618114","2620447","2612340","2632616","2660139","2687154","2715926","2688826","2678175","2693382","2700773","2686349","2690277","2699822","2694829","2716261","2749812","2758855","2751071","2799859","2845714","2866601",
"Fiji","FJI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286823","287863","290074","291989","294497","297960","302943","308693","314452","319906","324952","329671","334199","338590","335118","346566","357794","368200","377788","387052","396150","389837","382931","375549","372681","369664","370182","370907","372177","362045","363896","382456","390514",
"France","FRA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25965659","26197039","26351924","26472563","26614451","26937253","26942696","27090955","27398160","27582517","27705599","28039182","28620674","28778198","28867248","29052914","29300012","29512889","29790243","29884514","29908458","30175391","30427131","30406445","30521969","30573605","30547530","30691326","30652293","30379167","31271173","31616935","31790395",
"Faroe Islands","FRO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292774","300764","309059","317635","326508","335846","345504","355481","365831","376620","387881","399703","412149","425343","439422","453891","469430","485968","503461","521999","541121","561059","581623","601861","620925","640147","657900","674918","691727","665807","688927","740047","763104",
"United Kingdom","GBR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29083861","28980864","28773930","28764405","28774443","28921109","29090800","29150168","29238964","29511805","29521902","29839231","30095093","30341589","30813208","31317980","31527354","31927772","32084960","32236187","32478068","32778349","33061439","33331376","33614102","33939706","34128763","34415434","34695933","34633314","34311328","34376365","34673438",
"Georgia","GEO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2401258","2437587","2477941","2465796","2363141","2251594","2159278","2103909","2090746","2003965","2052705","2011314","2046867","2011427","1992449","1938834","1974742","1982038","2001608","2015786","2022484","2047551","2027705","2039516","2065655","2046196","1971577","1895181","1856196","1866753","1876551","1839750","1822769",
"Ghana","GHA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6558143","6728212","6915425","7108592","7309646","7518901","7743786","7986401","8228398","8469005","8727477","9000790","9271299","9537156","9799107","10059045","10319874","10577661","10827195","11061367","11285674","11512114","11743140","11979984","12224092","12541094","12867254","13189616","13512595","13730721","14064388","14549322","14887115",
"Gibraltar","GIB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2384744","2460535","2534349","2608227","2678831","2756020","2800182","2838965","2897620","2943907","2965008","3001647","3044383","3082810","3113788","3149846","3199079","3254659","3311120","3368027","3426953","3486597","3545237","3605101","3668093","3732312","3795285","3858186","3923389","4004061","4121670","4267534","4400646",
"Gambia, The","GMB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338052","352316","365370","377025","388483","400421","412886","425861","439447","453618","468357","483643","498848","514056","530048","547059","565094","583998","603612","623760","644694","666649","690889","715942","741651","768197","795622","824123","850152","869883","903526","936575","969074",
"Guinea-Bissau","GNB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303949","314084","325558","336642","346304","355521","364099","372317","380605","389577","399101","408869","418787","428850","438945","449550","460725","472533","485013","498226","512456","527323","542768","558624","574927","591938","609483","627598","646095","659318","683858","705360","726412",
"Equatorial Guinea","GNQ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161843","167151","172717","178543","184705","191225","198125","205498","213605","223290","234736","247359","261171","276049","291795","307875","324337","341184","358332","375633","392909","409858","426879","443914","460736","477565","493923","510441","527542","516539","535701","571718","592618",
"Greece","GRC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4121437","4241652","4296411","4400880","4485913","4591286","4618595","4765338","4785587","4806011","4769442","4815172","4864673","4934209","4955025","4987310","4976699","4982990","5019313","5028603","4942452","4893346","4838419","4784920","4754679","4730250","4709718","4682252","4684352","4599448","4571642","4651589","4655750",
"Grenada","GRD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3168564","3267770","3366798","3465767","3567466","3667107","3773272","3886371","4000815","4118457","4234659","4358998","4484181","4617954","4720723","4825217","4931026","5037761","5145327","5253574","5486770","5980602","5682211","5883588","6022488","6184488","6364813","6472399","6481136","6460734","6764382","7069008","7257455",
"Guam","GUM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71111","71686","72249","72813","73383","73927","74448","74965","75471","75788","73941","70851","70968","71107","70975","73394","68162","70977","73744","73809","75657","76031","76362","76650","76879","77049","77176","77271","77344","76694","78638","79681","80212",
"Guyana","GUY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278789","281343","284024","283581","282857","281853","280625","279273","277877","276466","275127","273949","274062","274765","275586","276658","277906","279037","279981","280727","281215","282787","285029","286708","288326","289827","291179","301413","284892","281272","283296","288357","295000",
"High income","HIC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488186899","492195000","495254464","500077368","503976657","509116821","514969227","518740906","523458208","528626558","531511287","534786480","538883928","543202859","549823211","557056967","563354821","570248679","573220965","575876100","578026687","582954485","586725326","591070617","595116781","601315292","606154649","611698667","617688766","612275209","615570676","623286608","628425285",
"Hong Kong SAR, China","HKG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2897542","2880621","2951648","3035894","3088667","3235494","3274618","3328056","3341325","3353910","3439630","3493929","3479071","3525372","3550951","3614884","3662908","3680131","3698404","3672023","3742584","3818310","3880979","3899441","3940825","3956680","3982216","4016701","3999862","3919996","3866026","3761289","3731149",
"Honduras","HND","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1843910","1910531","1980633","2045733","2121674","2194608","2273810","2352190","2425908","2451680","2513802","2576593","2639855","2703743","2768649","2775987","2823834","2946258","3103859","3260247","3243536","3268694","3613486","3810624","3919626","3983810","4161688","4431793","4399023","4206572","4452659","4564937","4675950",
"Heavily indebted poor countries (HIPC)","HPC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141388794","145576020","149901211","154408240","159199984","163742552","168146790","172858775","177861789","182770014","188051346","193906682","200015308","206212388","212544893","218697193","224389741","230325301","236560380","242795036","249219420","255433193","262743007","270385339","278183762","287108305","295907978","305395071","314290546","321168697","331813482","343223061","354029034",
"Croatia","HRV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2154766","2090043","2091528","2105851","2079374","2035625","2009275","1991953","1967715","1932906","1845629","1833312","1808041","1844858","1796375","1785298","1924507","1933843","1934048","1912849","1883510","1865281","1844972","1896011","1896675","1835203","1824724","1794304","1781597","1772376","1724587","1732486","1735594",
"Haiti","HTI","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2713021","2753408","2796148","2841077","2888417","2932994","2979716","3027932","3077729","3129439","3217342","3308244","3402415","3498794","3597996","3707666","3817640","3928341","4039702","4132947","4215096","4302197","4396256","4491380","4582391","4673043","4763697","4851862","4929943","4968486","5078941","5149531","5237767",
"Hungary","HUN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4484401","4501618","4346258","4221894","4150987","4065883","4011908","4078351","4159391","4187699","4152274","4157742","4227774","4203079","4272899","4323154","4306927","4275905","4265167","4298779","4310224","4358321","4393129","4508047","4587119","4651601","4688293","4720978","4748584","4724407","4920977","4983931","4936209",
"IBRD only","IBD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549680402","1576832510","1599853527","1628488686","1659890242","1689418229","1723769424","1758659227","1797917428","1831184392","1854787360","1877414741","1902020133","1928684456","1953924301","1980732228","2008382367","2029377951","2051134469","2068645838","2089571039","2107870992","2124810324","2143294350","2162887238","2179403047","2192535821","2206806729","2221432188","2183962792","2236721283","2259663536","2308241377",
"IDA & IBRD total","IBT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1863697423","1899190741","1930754646","1968874005","2009215359","2049241296","2094058335","2139702804","2189725295","2233843117","2268531391","2302452010","2338434991","2376691504","2413148748","2450830061","2489447783","2521372261","2554913946","2585005188","2618159803","2647760874","2676984958","2707105486","2740762081","2770788751","2800215754","2829736772","2860629974","2834862709","2907262978","2949887749","3017610611",
"IDA total","IDA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314017021","322358231","330901119","340385319","349325117","359823067","370288911","381043577","391807867","402658725","413744031","425037268","436414858","448007048","459224446","470097833","481065415","491994310","503779477","516359351","528588764","539889882","552174634","563811136","577874842","591385704","607679933","622930043","639197785","650899917","670541695","690224213","709369234",
"IDA blend","IDB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94693987","97308784","99526744","102368473","104791203","108677860","112684549","115993103","119691776","123748622","127720677","131357078","134964221","138693364","141960911","145324645","149159198","152910887","157302264","161979227","166045831","170126903","174054067","177124854","182241929","185630757","189238959","193093495","198401840","202256547","209493453","215859243","222011549",
"Indonesia","IDN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79193234","81684205","82891261","86489458","88673402","90864369","92278622","95250146","97791870","100650982","101677754","101821401","103208209","105014968","104711524","106146819","111277707","113275269","114480686","117183517","119580336","122341620","122963171","124478015","126141821","127339757","129760147","133327293","136201932","136106881","134381715","138099490","140931083",
"IDA only","IDX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219323034","225049447","231374375","238016846","244533914","251145207","257604362","265050474","272116091","278910103","286023354","293680190","301450637","309313684","317263535","324773188","331906218","339083423","346477213","354380124","362542933","369762980","378120567","386686282","395632913","405754947","418440973","429836548","440795945","448643371","461048242","474364971","487357685",
"Isle of Man","IMN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299652929","306874012","314303819","322025243","333111281","344557635","356350640","368471401","380920030","393669897","399564197","405389781","411069163","416629768","421959547","431250073","440568412","449860965","459168942","468646281","472419461","476025371","483634725","490933119","497800426","504122684","510055221","515366255","520273563","520521842","535026237","554145127","593729164",
"Not classified","INX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1467162","1452527","1487445","1523531","1549472","1597376","1645092","1729483","1803374","1862430","1898123","1941828","1984446","2033886","2151141","2241382","2336096","2355177","2303515","2252263","2231095","2225018","2247873","2258498","2285833","2330010","2354153","2397838","2446760","2432234","2551560","2673388","2712772",
"Iran, Islamic Rep.","IRN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15277280","15536859","15456580","15410031","15680499","16004639","16738211","17569208","18444413","19362019","20310914","21067246","21807454","22728486","23637285","23912566","24076472","23395023","24401195","24374967","23747702","24358270","24633773","24780719","25883066","27040336","28100798","28610021","28702961","27169143","27176983","28641414","29158831",
"Iraq","IRQ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4207115","4326647","4555151","4792392","4963865","5139446","5298924","5475444","5664232","5864591","6063313","6271603","6477441","6679058","6897082","6967997","6932361","7077686","7347180","7588942","7854695","8207067","8827667","9385898","9709072","10025430","10020634","10315657","10543641","10307044","10683686","11356412","11811525",
"Iceland","ISL","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144742","147743","147715","149400","155613","154551","154357","159420","164408","169444","171255","170967","173624","173541","175622","183451","189725","192115","188716","188369","187550","189063","192997","198891","203751","209633","213259","217130","220983","219015","222391","231368","233608",
"Israel","ISR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2035534","2133756","2252545","2353183","2442219","2486878","2540159","2582174","2670725","2775397","2847056","2873038","2943707","3023076","3101315","3180735","3266238","3324067","3403706","3482638","3531041","3719680","3777692","3878824","3947873","4025458","4091598","4168871","4222447","4193305","4262382","4450601","4527473",
"Italy","ITA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24210879","23418471","23260673","23079356","22924712","23037248","23099350","23268798","23420632","23493362","23598179","23868583","24218787","24606509","24448131","24509227","24473855","24816663","24612153","24546580","24567360","25127011","25287655","25689865","25654398","25932536","26103399","26164164","25907430","25126337","25087249","25342466","25661937",
"Jamaica","JAM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1094046","1102473","1109934","1117568","1125457","1133680","1141991","1150083","1154054","1160867","1167306","1177195","1187098","1202741","1215547","1227830","1240435","1253197","1228184","1213350","1239320","1256812","1299092","1331653","1409375","1408534","1436161","1443443","1487233","1453541","1516188","1516583","1559374",
"Jordan","JOR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796415","852085","919070","982032","1034373","1076131","1107417","1135130","1162078","1188660","1200773","1220552","1222762","1276711","1334683","1414284","1600354","1637732","1710771","1734495","1768822","1759866","1842302","2038462","2321528","2533543","2698786","2707735","2791809","2922682","2905249","3009098","3062800",
"Japan","JPN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65401208","66253382","66645894","66939127","67168034","67627310","68180348","68191910","67983381","67817652","67626063","67075751","66836856","66578272","66666567","66782268","66892223","66726949","66456031","66231664","65813075","65518909","65768575","65973877","66061546","66669411","67225084","68386819","69045531","68898380","68881069","69113783","69278589",
"Kazakhstan","KAZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7907995","7934441","7956288","7905663","7790956","7712652","7651423","7599491","7580212","7584451","7605947","7659421","7751505","7852764","7926592","8071657","8262978","8502563","8642962","8725678","8798238","8857279","8913429","8968071","9019041","9066824","9113763","9164074","9226063","9183306","9308917","9481264","9558863",
"Kenya","KEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8929045","9245774","9567120","9897893","10232800","10568332","10915115","11273235","11659977","12114213","12601491","13103364","13606235","14125163","14646884","15171370","15697007","16235546","16792371","17354366","17926485","18509902","19107609","19718332","20338656","20989035","21584016","22170317","22761544","23216615","24065691","24750308","25501846",
"Kyrgyz Republic","KGZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1940582","1989156","2015522","2061587","2101686","2127420","2153260","2204453","2255382","2297292","2335333","2388474","2427652","2470925","2528580","2572456","2593261","2608596","2640619","2676093","2673208","2607894","2573499","2571657","2622926","2645170","2612632","2687029","2733412","2796440","2883559","3003649","3062214",
"Cambodia","KHM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3984220","4144694","4360239","4648062","4754699","4895904","5017701","5228103","5445907","5586065","5726428","5866857","6005653","6139652","6267722","6392064","6511792","6619705","6707925","6778050","6831932","6865596","7112623","7368200","7620595","7874603","8131979","8386085","8636531","8690980","8922729","9057330","9174840",
"Kiribati","KIR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19597696","20042803","20378898","20965034","21459939","21896543","22397570","22007668","22254063","22867804","23226360","23664352","23675016","24194814","24332457","24612208","24884098","25067295","25091241","25419751","25870939","26269374","26634430","27387622","27788180","28041851","28349693","28513895","28808833","28597159","28758924","29314367","29523205",
"Kuwait","KWT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","539032","654951","691237","725357","752419","780145","808216","838861","872589","909796","950644","994810","1041698","1090323","1147001","1215844","1292050","1373722","1461758","1556530","1690072","1859490","2029027","2112205","2228983","2324359","2370836","2494915","2567952","2394743","2367558","2421525","2462920",
"Latin America & Caribbean (excluding high income)","LAC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159106135","163514451","168293112","172882618","177462497","179944695","186557683","191307675","195647339","199492765","204073316","208642257","213608143","219410932","224780608","229673264","233184521","236731275","241844696","243666793","246334142","252487970","255718117","258955281","263566830","267561525","272524261","277650876","283077848","268692198","282797940","289064248","292074833",
"Lao PDR","LAO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1632045","1673527","1714105","1751100","1789159","1827298","1865075","1906821","1944541","1985275","2027275","2070421","2114796","2160104","2210792","2266002","2323334","2378935","2432819","2483069","2532699","2581473","2630211","2680040","2729903","2779673","2829303","2879155","2930353","2960297","3008076","3106471","3173837",
"Lebanon","LBN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1037656","1057023","1082153","1108928","1137923","1158700","1191434","1221097","1258092","1294045","1325645","1356776","1390096","1423158","1451911","1482793","1517001","1570250","1618641","1660064","1702170","1772391","1970051","2204614","2262668","2213003","2160129","2104271","2045681","1807359","1839833","1813059","1771423",
"Liberia","LBR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","846417","899150","937571","937836","949426","979305","1060749","1176255","1243706","1288820","1326908","1360630","1369017","1382261","1442193","1521510","1595172","1659936","1712607","1761778","1844453","1919299","1956885","1995521","2037859","2082707","2126267","2172641","2222981","2261533","2338007","2417780","2498590",
"Libya","LBY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1208971","1254742","1302125","1350221","1397528","1442944","1486578","1529424","1573094","1623054","1679497","1737860","1797502","1857720","1917864","1973136","2025143","2078090","2129497","2178451","2038177","1894791","1939404","1982647","2018817","2056298","2099059","2146167","2192333","2160986","2222452","2326941","2397855",
"St. Lucia","LCA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54991","56682","58560","60355","62055","63673","65236","66763","68244","69661","71103","72851","74606","76323","78028","79727","81421","83110","84795","86680","88652","92651","94186","95689","97178","98609","99931","101318","100592","96953","100490","103026","100833",
"Latin America & Caribbean","LCN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176849227","181801332","187089826","192154730","197282672","200289582","207384934","212566756","217261168","221451289","226418154","231273258","236667425","243103647","249051150","254658460","258585374","262684569","268110307","270246096","273394123","279821031","283340205","286904419","291716849","295880087","300834472","305600984","310116093","294064777","308595814","316017087","319915088",
"Least developed countries: UN classification","LDC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195953216","201363034","207037661","213018079","219180432","225021353","230797402","237048813","243620534","250030433","256655669","263786112","271044163","278373266","285815205","292769538","299287338","305902499","312852015","320210089","328029946","335814356","344316095","352962156","361350702","371012119","383065055","393896214","404028351","412141510","423621280","435347250","447311526",
"Low income","LIC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112720394","115966096","119175498","122434885","126125362","129687243","133122253","136725518","140622383","144518747","148475121","152911095","157537534","162260280","167095295","171787793","176484713","181211616","186128167","191244551","196649517","201134978","206117711","211303181","216327719","222560427","229186322","235819039","242731000","247896264","256318383","265005166","273298309",
"Liechtenstein","LIE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7044265","6881996","7026883","7203212","7057069","7243967","7331708","7907828","7796421","7638559","7693198","7760932","7823098","7879885","7932787","7988902","8048679","8105462","8156187","8203628","8224720","8248982","8220580","8203072","8589975","8660411","8764804","8491355","8666096","8456529","8694780","8774915","8788140",
"Lower middle income","LMC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","650956248","666777425","682853893","700080042","719412109","740885232","762830991","785759512","809832916","832387767","849226108","864581835","880988246","897856950","914781201","934976259","955364199","973745065","995173210","1016537084","1030091605","1043505587","1062765502","1079847662","1098948164","1116235381","1132788594","1148942798","1166044220","1166397793","1197376885","1215662143","1270848112",
"Low & middle income","LMY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1831829860","1866998937","1898307868","1936206166","1976429698","2016681367","2061211182","2106755123","2156632212","2200559620","2235195520","2270355578","2306625519","2344520302","2380760405","2418075127","2456571792","2488065793","2521407178","2551101837","2584117759","2613489658","2642655533","2672435359","2706295966","2736498322","2765929944","2796101594","2828178076","2803637701","2876441314","2918643887","2984665538",
"Lesotho","LSO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","783513","797043","810206","823170","835738","847918","859245","869569","878060","880394","880444","878634","875148","869678","863588","860246","860542","862430","864041","865440","867543","870326","873464","883253","893378","905316","918013","931413","944955","950348","962878","989846","1004025",
"Late-demographic dividend","LTE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","976792520","989527527","1000501443","1012055031","1025817600","1037382704","1052951037","1067742253","1086376789","1100938130","1112928801","1125852600","1137834462","1150638911","1164568524","1175033114","1183602767","1190483329","1196595978","1197901748","1206919021","1213226376","1216553597","1221667979","1226742351","1229212768","1230432550","1231396559","1233878972","1212444660","1236998459","1244253532","1241831009",
"Lithuania","LTU","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1900510","1879062","1852203","1824512","1797116","1770037","1743081","1716796","1719125","1686694","1644504","1623229","1676587","1585377","1545558","1501795","1500407","1500975","1507231","1483908","1477415","1469043","1461653","1473507","1465455","1475011","1461249","1466791","1470500","1478716","1468048","1489419","1474043",
"Luxembourg","LUX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165346","172615","171764","173480","169267","171873","174574","177043","182734","188839","192605","198187","198677","204896","210533","214872","219204","224282","237839","240833","246661","258659","268091","278241","285050","286784","296430","305430","315771","322041","333257","338747","347323",
"Latvia","LVA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1220073","1229558","1216036","1195914","1183283","1173320","1167637","1153912","1127978","1095654","1098210","1121199","1101201","1101406","1094452","1121857","1137565","1150923","1105823","1059977","1033395","1039903","1021195","1006638","1009906","1004171","999649","1000243","988868","988585","956869","969623","965500",
"Macao SAR, China","MAC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156221","160739","169424","177844","186099","194239","202411","205902","211178","216467","221348","227477","228595","242717","258031","276694","299524","315892","327792","338660","352684","359270","365781","374705","378525","379880","384274","391158","395161","390747","399806","401157","406588",
"St. Martin (French part)","MAF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
