"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.473051309585571","","-0.936306059360504","","-0.84808623790741","","-0.77816516160965","-0.649022400379181","-0.703455328941345","-0.683349847793579","-0.669232606887817","-0.745891690254211","-0.712412357330322","-0.621459662914276","-0.695039570331573","-0.664559423923492","-0.588001489639282","-0.530450224876404","-0.565155386924744","-0.609267175197601","-0.659123718738556","-0.636488139629364","-0.408891350030899","-0.226975172758102","-0.00343869999051094","0.048978328704834","0.0280352365225554","",
"American Samoa","ASM","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.791444957256317","0.789309144020081","0.299861043691635","0.30806240439415","0.317555278539658","0.347466081380844","0.328756839036942","0.310445874929428","0.29941114783287","0.303055047988892","1.22070860862732","1.15181076526642","1.15955591201782","1.76215100288391","1.78090953826904","1.78070986270905","1.26600527763367","1.2798718214035","1.27020359039307","",
"Antigua and Barbuda","ATG","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.869897186756134","","0.883366405963898","","0.861537575721741","","0.85021036863327","0.854120075702667","0.839856028556824","0.742446184158325","1.11961627006531","1.14696705341339","1.27677536010742","1.3177649974823","1.30177271366119","1.27229809761047","1.26053082942963","1.25354850292206","0.634897768497467","0.642890870571136","0.645558714866638","0.197805091738701","0.236239701509476","0.239498108625412","0.238533273339272","0.231979250907898","0.310604453086853","",
"Australia","AUS","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8773558139801","","1.79812967777252","","1.86208832263947","","1.76143634319305","1.89528703689575","2.00586891174316","1.94266772270203","1.95081317424774","2.00087285041809","2.0273425579071","2.04176306724548","2.02361083030701","2.03790903091431","1.97750723361969","1.77787029743195","1.84946465492249","1.84135389328003","1.77200365066528","1.75232112407684","1.76737761497498","1.78817307949066","1.63295590877533","1.7076461315155","1.76448953151703","",
"Austria","AUT","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73216354846954","","1.79937922954559","","1.7510586977005","","1.91515922546387","1.96386861801147","2.02662444114685","1.91242349147797","1.90487694740295","2.00334525108337","1.8287581205368","1.69403409957886","1.59612202644348","1.47028934955597","1.42725443840027","1.53724098205566","1.46674907207489","1.47238004207611","1.49696803092957","1.50046288967133","1.56836605072021","1.521409034729","1.47778916358948","1.24299263954163","1.25861942768097","",
"Azerbaijan","AZE","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.44561946392059","","-1.28956842422485","","-1.29238271713257","","-1.1955019235611","-1.04623198509216","-1.1808317899704","-1.05252146720886","-1.09591245651245","-1.12907373905182","-1.15665423870087","-1.19408190250397","-1.24537324905396","-1.1953147649765","-1.14269411563873","-0.970375061035156","-1.02249026298523","-0.952501654624939","-0.852654457092285","-0.906025290489197","-0.852769494056702","-0.849424362182617","-1.07708406448364","-0.847372114658356","-1.04057228565216","",
"Burundi","BDI","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.68063485622406","","-0.681749761104584","","-0.824704229831696","","-0.75989693403244","-0.874153017997742","-0.978404879570007","-0.957180440425873","-1.10150361061096","-1.16698491573334","-1.08823239803314","-1.13256120681763","-1.16890013217926","-1.20837116241455","-1.46860635280609","-1.42611384391785","-1.26783466339111","-1.28679203987122","-1.27832186222076","-1.31923758983612","-1.47806668281555","-1.49680662155151","-1.56294918060303","-1.59939134120941","-1.518141746521","",
"Belgium","BEL","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35965430736542","","1.31323409080505","","1.44685900211334","","1.45780158042908","1.37511277198792","1.36038255691528","1.37716245651245","1.30128657817841","1.34741532802582","1.36263751983643","1.45200526714325","1.47382998466492","1.51992893218994","1.55911040306091","1.60430264472961","1.51295030117035","1.47469651699066","1.53148806095123","1.40388441085815","1.42942035198212","1.44899594783783","1.44595634937286","1.45552504062653","1.49504864215851","",
"Benin","BEN","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.548114895820618","","-0.649413108825684","","-0.700917899608612","","-0.795710146427155","-0.577583432197571","-0.563022553920746","-0.871326267719269","-0.58709591627121","-0.470139265060425","-0.514077365398407","-0.627268314361572","-0.665382146835327","-0.605445802211761","-0.857918381690979","-0.745442807674408","-0.669143795967102","-0.563475012779236","-0.529120028018951","-0.577509105205536","-0.391388416290283","-0.330108225345612","-0.040327787399292","-0.170943543314934","-0.124255605041981","",
"Burkina Faso","BFA","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11151909083128","","0.0955900400876999","","0.12469719350338","","0.120319604873657","-0.107514306902885","-0.149054154753685","-0.105527251958847","-0.310118108987808","-0.329598039388657","-0.30901512503624","-0.345606595277786","-0.356885224580765","-0.378650426864624","-0.482446640729904","-0.525301456451416","-0.466464132070541","-0.298838138580322","-0.169851243495941","-0.138816744089127","-0.131240993738174","-0.220120951533318","-0.122583754360676","-0.08303402364254","-0.0836108103394508","",
"Bangladesh","BGD","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.969682216644287","","-0.773010969161987","","-1.21208262443542","","-1.44908678531647","-1.54172050952911","-1.59711492061615","-1.40646660327911","-1.44298279285431","-1.06323993206024","-1.0467883348465","-1.0752512216568","-1.05408024787903","-1.09738862514496","-0.85661906003952","-0.893825352191925","-0.892129957675934","-0.844025909900665","-0.88687801361084","-0.858938634395599","-0.926946818828583","-1.01699352264404","-1.00367724895477","-0.98586094379425","-1.0755273103714","",
"Bulgaria","BGR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.361505150794983","","-0.17823214828968","","-0.178624525666237","","-0.171931698918343","-0.087321013212204","0.0682040601968765","0.0187454242259264","-0.11058596521616","-0.231792405247688","-0.274787336587906","-0.229267567396164","-0.237023547291756","-0.269264370203018","-0.281460791826248","-0.327604949474335","-0.302766591310501","-0.34570524096489","-0.259969264268875","-0.195962429046631","-0.18804033100605","-0.180789098143578","-0.322116583585739","-0.257637172937393","-0.157897114753723","",
"Bahrain","BHR","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.328688681125641","","0.250788927078247","","0.360480934381485","","0.791833281517029","0.374170809984207","0.436752140522003","0.383150041103363","0.188148677349091","0.175549507141113","0.181815281510353","0.180615961551666","0.179316192865372","0.209991171956062","0.366530209779739","0.42616268992424","0.273521840572357","0.107048586010933","-0.0476647540926933","-0.17114095389843","-0.176231503486633","-0.0380972623825073","-0.0935939401388168","0.144544184207916","0.139385640621185","",
"Bahamas, The","BHS","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1568101644516","","1.29537415504456","","1.30232381820679","","1.41555559635162","1.40778958797455","1.4110358953476","1.32878684997559","1.34319972991943","1.32800912857056","1.33007168769836","1.3600195646286","1.34837675094604","1.34685218334198","1.31606793403625","1.33461117744446","1.30873775482178","1.09777593612671","1.06738793849945","1.13446974754333","1.09553563594818","1.10244631767273","1.10620594024658","1.15245354175568","1.25618994235992","",
"Bosnia and Herzegovina","BIH","Control of Corruption: Estimate","CC.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.270569711923599","","-0.402136474847794","","-0.59584903717041","","-0.387543082237244","-0.282097160816193","-0.324706375598907","-0.23280867934227","-0.301414400339127","-0.374117344617844","-0.360781222581863","-0.379986047744751","-0.336401551961899","-0.326692938804626","-0.309364050626755","-0.2444027364254","-0.299684911966324","-0.417167663574219","-0.485800504684448","-0.553566336631775","-0.605827152729034","-0.646842896938324","-0.642686784267426","-0.665344417095184","-0.683835208415985","",
