"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Europe & Central Asia","ECS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9982693650493.06","10275784889970","10347970461838.9","10455539094174.4","10653224679929","11075949908225","11480704152950.2","11994061823935.4","12255671999561.7","12745181945447.9","13743685950553.5","14458852657310.7","15180720597825.3","15798033577639.6","16823483956894","17773180905525.5","19738427189216.2","21228663983103.9","22768782595597.2","22212892225115","23244895557313.3","24696191042000.3","25478364183547.1","26743951949086.5","27531329442454.8","28047892384041.5","29460825354102","31133951247604.6","32799289396684.3","35009060371544.4","34395964428662.3","38003096847884.5","41879760980447","",
"Ecuador","ECU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49360324945.667","53219427159.88","55583117054.9825","58023399118.1066","61785987862.5224","64502522019.741","66821015586.8712","70915090521.7373","74055798174.8483","71540165654.7739","73959714522.7841","78662851588.4557","83161704041.9597","87112064066.3229","96795307185.9024","105112984510.981","113127832578.443","118729671253.5","128699388785.714","130258037842.079","136470638996.153","150266909235.128","159559695566.132","175196209316.482","186846614273.657","179309604311.665","181967413007.433","195010792573.628","202273668951.537","205927242681.498","192368341377.469","209524374328.42","230887330586.013","",
"Egypt, Arab Rep.","EGY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208225264219.882","217689570258.894","232609364595.545","245030446430.586","260206259995.502","277995800248.867","297208202560.969","318938574171.11","340510892446.031","366212581675.742","398365559196.38","421741060127.566","438551606045.728","461488206125.091","493267795613.492","531485171136.125","585380921474.353","643813085519.781","703117730025.496","740695928763.53","788181096810.815","818754235836.905","958659720240.143","992022227977.067","985262043446.578","1064235799328.8","1057086848346.43","1119174876108.72","1207179291980.68","1297061326248.5","1360635534693.88","1468551350584.84","1675505490920.68","",
"Euro area","EMU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5319494501793.86","5648817204800.2","5859003605416.09","5956671024034.24","6232891455549.78","6518344831217.42","6739599062036.76","7027275322662.95","7378732942676.55","7679272689006.75","8182496749821.54","8598325261849.11","8980881167265.63","9179113773937.87","9592395810262.08","9973839490229.46","10842772931908.6","11536687023432","12029305945147.5","11755256018558.8","12110174571444.6","12644475921639.5","12798510808812","13245380383084.7","13618320549270.7","14032374900782.7","14928862229426.6","15679061869681.3","16379198344503.5","17620419720966.3","17099536445721.8","18807356097823.2","20710865385821.3","",
"Eritrea","ERI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1835577957.49416","2131914133.88056","2639522930.60541","2771900737.53135","3083998266.22424","3385289345.01046","3484074363.17025","3533649355.4762","3500163737.25985","3892379613.81065","4071849497.34522","4041948853.8255","4210704830.89201","4454546908.77504","4547489240.33154","4737024454.99091","4355564713.01755","4553407654.4267","4709241272.78227","5224331270.24732","","","","","","","","","","","","",
"Spain","ESP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531561427908.383","563528690004.737","581726865948.979","589372656114.719","616303983736.67","646578142394.086","677084457879.017","717405300256.696","768127554988.817","805891424628.996","875738229223.131","937760696063.506","1009753311276.12","1056694879758.49","1122166468853.19","1205129771230.45","1363886239439.57","1468825965115.45","1528583945708.69","1487853101841.93","1475426724434.36","1489595017146.76","1483654111796.67","1512562240663.9","1558985384059.1","1621825074465.2","1734117178406.71","1842771293467.92","1905449210032.32","2061660467680.02","1845713578821.49","2068305576331.49","2326112195711.89","",
"Estonia","EST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9302781760.0801","9752450058.03815","11165373440.4375","11713738135.1008","11694825363.5915","13163087062.2361","14321608874.5134","16087733549.9594","18002054571.7309","19807061897.9611","22536536810.9861","26054313221.7345","29763407415.2039","30488783700.7275","27327208562.561","28780817478.0597","32598232994.527","34384867089.0084","36198153224.201","38050116722.6556","38378217195.5802","41201006348.4063","44556473262.6919","48133343975.1131","52516077474.5125","53309152526.5816","59954913094.2119","64971460740.3366","",
"Ethiopia","ETH","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19852712752.9884","19059181820.3363","17802951528.0188","20620215797.7377","21732368694.1377","23547651713.0904","26958449212.6516","28282750743.6817","27612017240.6469","29446594243.9228","31942592633.7143","35373636955.8251","36469110586.1774","36385079560.7834","42432772884.7308","48935682622.1492","55911280419.8643","64000691939.7389","72265338910.6871","79130494301.4933","90132134553.8849","102289393957.91","112533091823.037","122434385173.204","148485604878.241","167119104031.576","194651496419.484","215094143811.298","235278730071.949","259531407639.272","278849665618.771","307815969934.14","347007656772.325","",
"European Union","EUU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6226724704623.89","6530690897565.6","6748297141510.4","6872790220981.97","7207129822078.67","7563307922542.28","7830702950508.37","8150793100551.6","8548344991885.34","8895740311598.69","9478007350473.24","9962610338864.61","10427453715153.7","10684321046572.2","11226583736709.4","11680233526369.6","12728042363559.4","13610435896185","14293263985248.4","14028471348681.8","14510559196773.8","15204388159626.4","15434330632972.9","15958565224065.2","16442087164326.6","16992951105684","18066107586039.2","19037977672187.3","19959776730077.5","21559658840227.9","21088474928762.5","23216303106382.6","25627864328131.6","",
"Fragile and conflict affected situations","FCS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1202749007285.16","1235637426183.6","1268160436181.22","1265935301456.71","1216037908562.16","1236149664539.1","1279124110646.44","1369311337430.73","1456610673858.52","1509545333068.21","1638002048371.14","1749612939027.92","1806113870604.37","1814930850694.11","2121084560021.67","2327453044655.37","2563039781944.57","2805715192666.81","3005008755361.29","3046469406665.82","3253463750498.49","3351809228505.8","3604723599440.07","3858092812120.43","3956736536248.65","3870500741247.06","4007896306527.98","4231793623896.82","4464132848623.46","4657122296959.44","4482207595833.98","4786334426324.75","5051178498535.55","",
"Finland","FIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90422792838.4679","87978139863.5665","87018461478.4578","88491317406.383","93962907280.6266","99978593914.3817","102905731321.919","111999458231.794","121502886442.394","127934744369.414","138660850936.689","144246899691.016","148763741906.139","151454269990.598","163132730431.995","168146788316.398","181448676104.82","200161779748.428","212980676990.544","202723172059.322","208901082795.193","220471055643.893","221285752810.968","225680035610.262","228058553146.46","232867491858.974","246928408039.55","262026475788.422","273456039618.341","290269723402.813","296764042926.675","320540154545.211","349051443331.519","",
"Fiji","FJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3057274612.14091","3075326294.37444","3337280306.39255","3489155294.83355","3745410371.09697","3919546550.27817","4182895190.43394","4161415792.20128","4262961224.30579","4703463406.69275","4728252304.11338","4931473134.5417","5168598261.02152","5323311703.26778","5755920283.4261","5977970751.5436","6276583944.42403","6391375327.44577","6581233400.42469","6531613082.31393","6805416542.66629","7134734867.15989","7646755789.3648","8254663160.44005","9831527180.51068","10781765042.5927","11020155973.1376","11783674116.4674","12526995434.0981","12677696742.4115","10654676843.7296","10589945566.1136","13604531420.3363","",
"France","FRA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1027250443156.09","1073120695790.3","1115130307547.9","1134385891378.47","1185935431603.52","1236310774195.51","1275805894560.54","1333595697096.74","1405908180477.59","1470523899441.7","1589447364206","1687216662882.44","1762926373243.27","1753702241886.26","1822285317078.39","1926880446239.76","2065681747817.41","2184813801951.45","2259256991361.58","2243849588234.41","2334271976414.98","2446475413051","2474003939353.38","2608522466158.15","2662033396692.53","2718496736713.76","2864106383742.44","2983008898740.32","3125379876905.32","3452965773973.93","3344383971188.32","3648077705347.78","3914741997976.67","",
"Faroe Islands","FRO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170343407.174819","189183861.145709","201250509.98894","222792275.764915","226333532.833811","247288514.19189","243802557.619374","232975230.385996","242313186.227747","249105322.204237","267063239.815641","278999337.147969","284897534.330602","295087583.062477","293675798.837751","309069463.660951","318347811.203187","320947814.696004","319225118.04959","324783019.672145","336112538.578687","354035867.533622","353925603.514928","346870985.323446","345209473.738004","364778257.923652","371750767.520265","388973040.647034","399167247.921885","411101569.503683","404939409.44482","414567060.654435","440088177.942187","",
"Gabon","GAB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11756534670.0762","12897033198.4977","12783325605.38","13602793196.6689","14409093539.7368","15442952505.7469","16295772628.1039","17528018689.5139","18341758860.6639","16938747928.9375","16996326420.9699","17750333017.6181","17982084376.0297","18749071095.2991","19385126066.8097","20528063102.4161","20567560178.3187","22392520884.9543","22066944569.2701","22237328130.0058","24100123448.2339","26345487003.7203","26868451928.813","27463881944.8317","28955844877.1506","28630139365.0076","28684983156.4358","30986311650.7557","31997122065.9879","33848179857.008","33659702983.5416","35708976126.1745","39334691940.8852","",
"United Kingdom","GBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","976325796619.738","998208368444.485","1025052535905.89","1075475712162.61","1140688764185.98","1194092093587.88","1276092434676.89","1345091654521.78","1385425367480.76","1437339061115.79","1562409690541.96","1650357031262.37","1727031050462.62","1808366865946.19","1922940594923.09","1976697912294.61","2113503098384.48","2178376960471.15","2271085135764.89","2181122499274.74","2290198529537.39","2354769903633.16","2442462879506.98","2562195072837.32","2666661894153.29","2767234470818.76","2892297884267.13","3041891554350.64","3129649825363.44","3335878386954.69","3220293643239.06","3541778829454.69","3848210227621.7","",
"Georgia","GEO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27504051273.7023","22434562058.4242","12643150035.1911","9150584532.39674","8374006065.98576","8771889997.2996","9932940718.26854","11167095309.9032","11643414642.3483","12146284907.9551","12649813670.8546","13556384098.0893","14521284090.9938","16445438078.3562","17865411586.9099","20192579805.707","22776424016.7566","26334427050.4371","27488636341.5532","26654917811.0083","28656435906.7092","31404963200.6754","36640112634.8222","39451053057.9766","43054252353.1571","45035492644.5473","47930061166.6244","50662483514.4009","54392967414.0202","58127404099.693","54904968726.7654","63375995155.5729","74888874207.6246","",
"Ghana","GHA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24331326718.0264","26482752926.7178","28137061086.581","30200999386.9399","31863833924.9646","33869838491.4149","36077372483.8738","38239544274.6011","40487581441.5569","42864702808.9966","45457748574.8764","48341165652.9222","51303833682.1699","55036816884.1356","59679026476.0079","65181934990.673","71493482298.25","76617291210.661","85231540997.7212","89933332780.5191","98203999246.7771","114325851683.939","131005819816.779","140882670454.275","151592328449.185","144983754861.81","142202680902.213","148982694254.14","162023432212.868","175663294249.915","178870133486.224","196394637462.547","216692314172.066","",
"Gibraltar","GIB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5602180281.98638","5942992521.42487","6277250167.85602","6750181176.45176","7168037726.45464","7655549753.78222","8143532329.49805","8713204009.94262","9132367513.23958","9614095954.33212","10078006490.0292","10682053943.4506","11408821681.6212","11779248205.4421","12378499041.2436","13149318800.2459","13716303121.5636","15047366321.6051","15969802622.8075","15891728981.7291","16856833421.1167","18172750190.6177","19125167503.2992","19730520884.5828","20122408008.2257","20799124961.0053","24399990225.9005","29176885979.9021","31778125687.7656","34165174082.033","36313952935.1129","39425336465.5974","44184620000.1285","",
"Gambia, The","GMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1486275490.38069","1584278615.17764","1675130599.62289","1766489508.7829","1806996272.21985","1861156295.4474","1937374850.35255","2067351925.29861","2163792351.40841","2334719455.3715","2518932392.83829","2725072344.76049","2677598286.27518","2918024795.42483","3207599620.08799","3230384759.39241","3311559774.92902","3504558164.22653","3795220000.82856","4074146025.4162","4366715883.15413","4095033765.28765","4190620609.90576","4165986163.68023","4102796584.71164","4311179261.73183","4446016237.15633","4588632823.22907","5038909852.50656","5448452439.34769","5552197389.242","6049114841.35073","6755496675.43364","",
"Guinea-Bissau","GNB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","986527797.29865","1071904195.90455","1108391582.19516","1158492175.46272","1221094280.84759","1301554190.11051","1479129915.66013","1602437867.28121","1165121016.52943","1193657421.1524","1286947550.06764","1344746606.41927","1352250286.60819","1386777693.52225","1463326953.09847","1573598887.50051","1659614919.76232","1760082435.06464","1851306496.65842","1925942349.33006","2038960051.21636","2249594251.25778","2175252518.53473","2248857564.16191","2332574695.02558","2774674410.9887","3113471483.94557","3519615667.21345","3650498104.34971","3883204850.61039","3839464205.2595","4164418059.94966","4613642226.69482","",
"Equatorial Guinea","GNQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","273818554.351763","280184707.043115","386139482.041496","438905740.542646","523001000.019572","627338831.616508","1064155007.16357","2705971401.57534","3386999598.12678","4316220021.99638","5217963392.32763","8717168578.73772","10576078609.4452","12289854980.6125","17415114805.86","20969493493.0341","23282060015.3365","27565410457.6945","33094595461.2621","33754144712.1081","31111318633.0215","33829572382.0227","38742501085.3548","37422586820.9297","37816353965.5144","28095292742.1539","24861119032.1946","28459489607.0028","27326114439.4853","26291483526.197","25358480764.5897","26567594192.6018","29513120022.6554","",
"Greece","GRC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135643565418.125","144577958468.08","148907704640.191","149998432537.65","156265614235.861","162892251277.743","171271300317.986","182870045338.027","193330278429.436","198711870247.148","210915047006.964","227681027209.134","246559427543.151","261158265746.434","278930882052.257","281028288686.782","314620169569.606","324017680051.911","341817993053.192","337189537130.227","310377675699.106","285079593304.756","275143590350.289","284949103892.689","290011169381.561","289570760339.534","296466369907.234","307636097252.196","317881651462.228","338922195603.469","311203073638.711","348976765693.828","405841486026.762","",
"Grenada","GRD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","455058016.5713","476965252.26861","483682662.268397","485448555.888372","504211843.327292","525746876.661537","559134249.297145","597303071.788336","675020119.654816","731754272.592821","784910649.59835","786350605.973411","826056803.307302","922080567.577877","940702699.410074","1099007256.86579","1087654242.87629","1185450297.85119","1219634521.55741","1146276984.03091","1154123278.94321","1187112475.33669","1199573115.77122","1285876846.55105","1420278126.23756","1551090006.19092","1656776976.9124","1798099078.35128","1921634788.60908","1969340878.60955","1720589060.09024","1882167325.79018","2142843891.07627","",
"Greenland","GRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30046099836.8364","32198519368.958","34525670760.4709","36732053741.0108","39029754882.7452","41820075723.2058","43845381741.1167","46547913293.9569","49422370159.5035","52046949577.7614","55146958032.8737","57704717526.5067","60854041909.9349","63643900683.2183","67403065462.1346","71794093050.2619","77969894548.8584","85152109934.6424","89643564039.5157","90648387301.058","94383670884.0624","100356396780.438","106499944416.169","112026328527.748","118753948140.898","127566291555.947","130131253708.676","133882980507.73","141772483943.82","150114244670.455","149348169962.051","168546476717.266","187842797416.332","",
"Guam","GUM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2265679084.68375","2484192284.97584","2737917533.50541","3031948598.81042","3360916545.77077","3604040265.33264","3961998892.17293","4279421495.97317","4254923080.41041","4442611991.91879","4481300306.97963","4686715519.71182","4813669771.0851","4877638452.13971","5086875820.98518","5144036427.7463","5574770807.21281","6137159700.27749","6364653193.18464","6636781026.82159","6994501444.95331","7510830548.78362","7916298602.38304","8369728851.78957","8360281355.32149","8593945843.62238","8713910376.31882","9306806134.43552","9953790505.91544","10674723322.8032","15515916906.8531","19465345193.1235","34039196758.2227","",
"High income","HIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18615999761487.4","19574965455748.2","20475935536089","21259955654059.6","22441134173517.2","23589982705858.3","24798264135428.8","26071619043065.2","27114700487541.2","28382150378204.6","30360826563502.1","31571346083702.9","32802492605571.1","34153184521487.5","36328693872492.8","38363577084338.8","41186408045641.5","43586536387804","45125669966132.1","44220984074947.7","46205133815874.5","48379351818392.9","50005088926908","51907059379059.6","53576601858825.3","54801903408304.9","56708443760265.1","59337854209147.1","62123763139148.3","65264506356074.5","64175977750689.1","70567239560382.5","77556382029241.9","",
"Hong Kong SAR, China","HKG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104107398583.232","113764963523.454","123612343212.217","134389550395.012","145544516878.791","152123753885.38","161505917397.011","172669431106.045","164341139896.772","170834584504.072","188093377856.065","193409625012.636","199678121223.489","209842156839.378","234221653719.661","259413728453.835","286224680485.22","312964010508.647","325753582434.277","319779710005.24","345524585139.054","369685331700.329","373482558531.676","385448332074.392","396043918178.997","411294477052.779","419837595257.968","442425449123.253","465959920330.266","466386257749.905","441549832749.114","491109073932.199","507412100022.601","",
"Honduras","HND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10157742843.252","10152684494.3573","11014750163.1492","12008283753.9579","12290700845.1929","13325084858.9538","13822909692.9352","14707825439.0031","15407355414.2702","15509539250.2388","17017380291.3044","17874630462.5534","18834745107.2295","20079792893.9685","21903843578.3998","23957582874.8062","26318713885.291","28702687971.1366","30491064152.4839","29940316628.7531","31430677476.8836","33314349143.9269","34844289142.3691","36445584467.0234","39875503507.5608","43955139193.462","47719049297.9263","52444135530.2339","55769874767.8331","58276502495.4957","53744437762.1363","63198094653.4189","70352218494.006","",
"Heavily indebted poor countries (HIPC)","HPC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390411001734.768","408033343545.919","416232997698.732","431345204632.432","441511143194.049","474040310438.454","508305995311.724","547725727013.999","573363018767.056","600482349278.547","632576068076.323","673467474507.002","706912655394.185","751320504708.061","815073983075.747","888214887260.438","970101840298.643","1051517890242.04","1132147086160.86","1181743171946.81","1269589306441.28","1351914935608.77","1385823623080.01","1483500190943.78","1624912253938.92","1706380849226.9","1820927549529.85","1932638238918.6","2059349258103.48","2185521880360.58","2217257515138.88","2403599702750.14","2693501456992.9","",
"Croatia","HRV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37184489450.713","40107337999.1984","43228453022.7605","44809161870.944","44854986334.078","47673847284.3801","50099742196.7656","56024842888.0692","58945468198.5124","63254765989.5209","66613810882.3304","76044537358.8268","84385047507.398","90645657248.6443","87277828839.7861","86286724209.2337","90492208297.8107","91794709892.5272","94401653214.6957","94979178113.7336","98326926368.2826","105690251105.741","112464917540.174","118467526522.656","130592171649.573","123240358705.112","143346251761.822","162595220133.021","",
"Haiti","HTI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15093656086.9022","15897529391.1441","15396434303.1219","14906122837.0285","13405016321.6043","15040716965.3509","15950312961.2391","16664214864.2177","17219454966.6799","17935383849.6535","18501302340.9776","18853286385.6536","19348514043.3025","20417147119.5337","20688935001.9622","21993234854.2395","23072862915.6051","24811691946.4844","25959715178.3175","27665031802.1691","26415225452.7231","28338743512.0008","28317559793.5753","30705944268.3952","31298618290.8605","31036790873.2897","33625855696.4014","34763795853.9163","36193270867.8304","36207720069.5622","35467732994.8141","36394774825.6993","38301975772.8027","",
"Hungary","HUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86302865234.3043","85564890590.4057","87088441373.1298","91569586195.2899","94882260468.9423","96399911210.8485","101083703305.527","106752098456.939","111315183091.829","121047853870.991","134596491105.393","147567861535.297","156796300166.796","164436221358.11","172573002805.318","185148298672.004","192051547191.658","208006265390.587","207690071577.365","217389460779.467","229643426746.856","230821525573.22","242855246544.631","253484580612.757","263781891839.899","274222706609.975","288707493944.638","311927026978.45","343481146219.914","341412628738.057","375226717477.339","421010179401.111","",
"IBRD only","IBD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10206655235952.2","10760418708856","11241104403244.1","11844129930472.5","12483761144363.4","13300860016504.2","14284810455014.7","15259576671644.5","15598875443262.5","16425995342205.1","17796833071668.1","18888495580488.2","20050764483450.8","21642289898461.5","23968647524771.3","26519805935567.8","29919156177292.7","33423844211163.7","36423834387557.4","37820511072939.7","41219062635828.8","44853667144558.5","48043699050894.8","50739311302050.4","52728348188755.8","53665878921206.9","56130465385953.7","59632636276269.3","64110224095253.7","67846127071221.6","67503729841776.7","75465208086114.3","84114409505495.6","",
"IDA & IBRD total","IBT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11377496772976.6","11995810542171.1","12533513113000.7","13183127238816.6","13866427185675.2","14766244075327.8","15848191488309.9","16911705804370.2","17326488960590.7","18237506457718.2","19728067278276.5","20948123292004.9","22248038795164.9","23998227310091.1","26552532919763.8","29355978730921.1","33028039770950.8","36810733290484.2","40053141126011.5","41654809415779.1","45330393852348.4","49236395438030.2","52669658285669.9","55697305057888","58063795810895.3","59246460739110.5","61992366867885.3","65801941093371.1","70726099642067.8","74860080341871.1","74562680044621.3","83165399177933","92717428418311.2","",
"IDA total","IDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1174579694842.02","1239350128343.98","1296582279347.7","1342947430994.01","1386491915497","1469366595998.57","1567483288151.34","1656209925971.88","1732436254208.75","1816460037018.64","1935885331363.95","2064771456813","2202960964751.88","2361880824331.14","2590155017057","2842828692906.27","3115269747780.68","3392958116698.78","3635159297600.04","3840572191408.64","4117966900866","4389676540851.45","4633828552080.28","4965852689353.47","5345042352488.88","5591518887999.38","5873591289848.1","6181140299774.35","6628433040306.07","7027368089874.19","7072996102628.17","7714230806182.75","8619037729106.94","",
"IDA blend","IDB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","572375702319.417","605232881726.26","639850150880.944","654213435802.245","675717925270.102","707000748366.246","752755944447.104","780545145205.628","811086305254.811","842653063320.032","895221880216.453","954788512570.317","1031225722602.88","1105869241358.97","1223068651002.21","1342456554162.75","1466118172796.45","1588653022631.88","1684185371817.32","1790947879308.43","1908294681198.23","2033437654819.75","2144910669900.75","2284322791026.18","2438317630936.37","2530887593600.23","2597049345410.18","2691978809002.73","2874016677390.89","3008773330658.92","3009500527496.14","3314421007485.23","3699626118753.13","",
"Indonesia","IDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559227723733.001","617313147076.995","672405192140.753","733061080259.436","805167938011.661","889624205349.619","976738907009.37","1040279253525.84","913896371677.104","934107259821.907","1002269831590.96","1062190577271.03","1127283023400.13","1204482901952.42","1299038798656.1","1416041981243.39","1540034456667.52","1682010613739.12","1817361593742.41","1913672578445.7","2057206510182.67","2229511719014.97","2413435225696.69","2535041372928.96","2622251600815.57","2647706548803.03","2744896640112.26","2894125530220.37","3117052585747.07","3332230852333.22","3305987772576.34","3582441682998.98","4038238660584.14","",
"IDA only","IDX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602178075331.934","634000982347.482","656152426403.378","688691506104.441","710716331774.773","762735014790.511","815186550142.83","876816163800.362","922796299345.532","975672797342.738","1042779264835.54","1112241132639.88","1173605372653.12","1258010337773.35","1369020653405.41","1502493230013.38","1651600594795.01","1807175969325.36","1954495992932.61","2053281428828.92","2213659743159.75","2360493756498.22","2493422025117.92","2686467559083.47","2912799176421.81","3067724564066.96","3286566740168.78","3501428964846.49","3768105642571.9","4034706949304.6","4080499329234.11","4417012853459.4","4938857162456.82","",
"Isle of Man","IMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1048235107013.49","1095136631205.42","1181501791559.16","1266968386044.03","1380191573633.65","1515867471292.48","1660158643042.05","1757179784092.79","1886851860353.95","2082700396470.41","2211693660005.54","2370617125966.66","2499147076031.09","2748789707187.48","3046209539704.7","3390666370815.2","3777034027535.88","4176280771115.86","4387760606421.76","4763056069763","5229906990856.33","5618380734806.19","6153155417066.24","6477517562150.44","6781021982826.47","7159798324084.97","7735001687523.26","8276934253051.37","9022939659438.68","9540388856775.28","9101318097848.2","10370922878102","11904797215596.5","",
"Not classified","INX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
